t,x,y,run,mass_key,paddle_key
19.82,-0.264,-2.5,run04,M1,P6
19.92,-0.457,-2.452,run04,M1,P6
20.02,-0.264,-3.029,run04,M1,P6
20.12,-0.216,-3.606,run04,M1,P6
20.22,-0.02404,-4.279,run04,M1,P6
20.32,0.216,-4.327,run04,M1,P6
20.42,0.457,-3.606,run04,M1,P6
20.52,0.536,-2.859,run04,M1,P6
20.621,0.447,-2.368,run04,M1,P6
20.721,0.313,-2.636,run04,M1,P6
20.821,0.08935,-3.351,run04,M1,P6
20.921,-0.08935,-4.021,run04,M1,P6
21.021,-0.268,-4.244,run04,M1,P6
21.121,-0.313,-3.797,run04,M1,P6
21.221,-0.223,-2.993,run04,M1,P6
21.321,0.0,-2.457,run04,M1,P6
21.421,0.0,-2.457,run04,M1,P6
21.521,0.357,-3.127,run04,M1,P6
21.622,0.357,-3.887,run04,M1,P6
21.722,0.491,-4.378,run04,M1,P6
21.822,0.491,-4.065,run04,M1,P6
21.922,0.134,-3.395,run04,M1,P6
22.022,-0.04467,-2.591,run04,M1,P6
22.122,-0.223,-2.412,run04,M1,P6
22.222,-0.357,-2.725,run04,M1,P6
22.322,-0.357,-3.529,run04,M1,P6
22.422,-0.179,-4.065,run04,M1,P6
22.523,0.134,-4.199,run04,M1,P6
22.623,0.402,-3.663,run04,M1,P6
22.723,0.491,-3.082,run04,M1,P6
22.823,0.402,-2.546,run04,M1,P6
22.923,0.402,-2.814,run04,M1,P6
23.023,0.313,-3.395,run04,M1,P6
23.123,-0.08935,-4.155,run04,M1,P6
23.223,-0.268,-4.289,run04,M1,P6
23.323,-0.357,-3.842,run04,M1,P6
23.423,-0.313,-3.082,run04,M1,P6
23.523,-0.179,-2.591,run04,M1,P6
23.624,-0.08935,-2.591,run04,M1,P6
23.724,0.223,-2.948,run04,M1,P6
23.824,0.447,-3.842,run04,M1,P6
23.924,0.447,-4.333,run04,M1,P6
24.024,0.313,-3.976,run04,M1,P6
24.124,0.179,-3.663,run04,M1,P6
24.224,-0.04467,-2.77,run04,M1,P6
24.324,-0.134,-2.591,run04,M1,P6
24.424,-0.223,-2.993,run04,M1,P6
24.524,-0.357,-3.529,run04,M1,P6
24.625,-0.313,-4.065,run04,M1,P6
24.725,-0.04467,-4.199,run04,M1,P6
24.825,0.223,-3.753,run04,M1,P6
24.925,0.357,-2.904,run04,M1,P6
25.025,0.447,-2.546,run04,M1,P6
25.125,0.402,-2.77,run04,M1,P6
25.225,0.313,-3.395,run04,M1,P6
25.325,0.04467,-4.065,run04,M1,P6
25.425,-0.134,-4.244,run04,M1,P6
25.526,-0.179,-3.842,run04,M1,P6
25.626,-0.357,-3.217,run04,M1,P6
25.726,-0.179,-2.725,run04,M1,P6
25.826,0.0,-2.457,run04,M1,P6
25.926,0.0,-3.038,run04,M1,P6
26.026,0.179,-3.797,run04,M1,P6
26.126,0.402,-4.199,run04,M1,P6
26.226,0.402,-4.11,run04,M1,P6
26.326,0.402,-3.485,run04,M1,P6
26.426,0.08935,-2.77,run04,M1,P6
26.526,-0.08935,-2.636,run04,M1,P6
26.627,-0.08935,-2.725,run04,M1,P6
26.727,-0.357,-3.44,run04,M1,P6
26.827,-0.268,-3.931,run04,M1,P6
26.927,-0.08935,-4.065,run04,M1,P6
27.027,0.04467,-3.529,run04,M1,P6
27.127,0.268,-2.993,run04,M1,P6
27.227,0.447,-2.502,run04,M1,P6
27.327,0.402,-2.725,run04,M1,P6
27.427,0.357,-3.261,run04,M1,P6
27.527,0.268,-3.931,run04,M1,P6
27.628,0.0,-4.065,run04,M1,P6
27.728,-0.134,-3.842,run04,M1,P6
27.828,-0.223,-3.217,run04,M1,P6
27.928,-0.179,-2.591,run04,M1,P6
28.028,-0.179,-2.636,run04,M1,P6
28.128,-0.04467,-2.993,run04,M1,P6
28.228,0.08935,-3.529,run04,M1,P6
28.328,0.223,-3.976,run04,M1,P6
28.428,0.313,-4.065,run04,M1,P6
28.529,0.268,-3.663,run04,M1,P6
28.629,0.268,-2.948,run04,M1,P6
28.729,0.179,-2.546,run04,M1,P6
28.829,-0.04467,-2.814,run04,M1,P6
28.929,-0.134,-3.44,run04,M1,P6
29.029,-0.179,-3.887,run04,M1,P6
29.129,-0.179,-3.931,run04,M1,P6
29.229,0.04467,-3.663,run04,M1,P6
29.329,0.268,-3.038,run04,M1,P6
29.429,0.357,-2.502,run04,M1,P6
29.529,0.313,-2.636,run04,M1,P6
29.63,0.313,-3.082,run04,M1,P6
29.73,0.268,-3.663,run04,M1,P6
29.83,0.134,-3.976,run04,M1,P6
29.93,0.04467,-3.797,run04,M1,P6
30.03,-0.179,-3.127,run04,M1,P6
30.13,-0.179,-2.725,run04,M1,P6
30.23,-0.179,-2.591,run04,M1,P6
30.33,-0.134,-2.948,run04,M1,P6
30.43,-0.04467,-3.485,run04,M1,P6
30.53,0.08935,-3.797,run04,M1,P6
30.631,0.179,-3.842,run04,M1,P6
30.731,0.357,-3.485,run04,M1,P6
30.831,0.357,-2.948,run04,M1,P6
30.931,0.268,-2.77,run04,M1,P6
31.031,0.04467,-2.948,run04,M1,P6
31.131,-0.134,-3.351,run04,M1,P6
31.231,-0.223,-3.753,run04,M1,P6
31.331,-0.134,-4.11,run04,M1,P6
31.431,-0.08935,-3.574,run04,M1,P6
31.532,0.0,-3.127,run04,M1,P6
31.632,0.223,-2.77,run04,M1,P6
31.732,0.223,-2.725,run04,M1,P6
31.832,0.223,-3.127,run04,M1,P6
31.932,0.313,-3.797,run04,M1,P6
32.032,0.179,-4.065,run04,M1,P6
32.132,0.0,-3.887,run04,M1,P6
32.232,-0.08935,-3.395,run04,M1,P6
32.332,-0.179,-2.859,run04,M1,P6
32.432,-0.179,-2.636,run04,M1,P6
32.532,-0.179,-2.993,run04,M1,P6
32.633,-0.08935,-3.619,run04,M1,P6
32.733,0.0,-3.976,run04,M1,P6
32.833,0.179,-3.842,run04,M1,P6
32.933,0.402,-3.619,run04,M1,P6
33.033,0.223,-2.993,run04,M1,P6
33.133,0.179,-2.725,run04,M1,P6
33.233,0.08935,-3.082,run04,M1,P6
33.333,0.04467,-3.395,run04,M1,P6
33.433,-0.08935,-3.797,run04,M1,P6
33.533,-0.179,-4.021,run04,M1,P6
33.634,-0.08935,-3.708,run04,M1,P6
33.734,0.08935,-3.172,run04,M1,P6
33.834,0.04467,-2.814,run04,M1,P6
33.934,0.08935,-2.725,run04,M1,P6
34.034,0.179,-3.127,run04,M1,P6
34.134,0.313,-3.619,run04,M1,P6
34.234,0.179,-3.931,run04,M1,P6
34.334,0.179,-3.931,run04,M1,P6
34.434,0.08935,-3.485,run04,M1,P6
34.535,-0.08935,-2.948,run04,M1,P6
34.635,-0.134,-2.814,run04,M1,P6
34.735,-0.08935,-3.127,run04,M1,P6
34.835,-0.04467,-3.44,run04,M1,P6
0.0,0.529,-6.203,run05,M1,P0
0.1,0.433,-6.011,run05,M1,P0
0.2,-0.02234,-3.53,run05,M1,P0
0.3,-0.201,-0.447,run05,M1,P0
0.4,-0.29,0.67,run05,M1,P0
0.5,-0.514,-0.804,run05,M1,P0
0.601,-0.38,-4.111,run05,M1,P0
0.701,-0.29,-6.3,run05,M1,P0
0.801,0.29,-6.211,run05,M1,P0
0.901,0.648,-3.619,run05,M1,P0
1.001,0.737,-0.447,run05,M1,P0
1.101,0.782,0.715,run05,M1,P0
1.201,0.737,-0.626,run05,M1,P0
1.301,0.693,-3.485,run05,M1,P0
1.401,0.469,-6.032,run05,M1,P0
1.502,-0.112,-6.211,run05,M1,P0
1.602,-0.424,-4.111,run05,M1,P0
1.702,-0.559,-0.849,run05,M1,P0
1.802,-0.514,0.715,run05,M1,P0
1.902,-0.469,-0.491,run05,M1,P0
2.002,-0.29,-3.53,run05,M1,P0
2.102,0.112,-6.121,run05,M1,P0
2.202,0.469,-6.211,run05,M1,P0
2.302,0.782,-4.2,run05,M1,P0
2.402,0.693,-1.072,run05,M1,P0
2.502,0.648,0.581,run05,M1,P0
2.603,0.38,-0.357,run05,M1,P0
2.703,0.201,-3.306,run05,M1,P0
2.803,-0.06702,-5.943,run05,M1,P0
2.903,-0.29,-6.523,run05,M1,P0
3.003,-0.246,-4.379,run05,M1,P0
3.103,-0.112,-1.206,run05,M1,P0
3.203,0.06702,0.581,run05,M1,P0
3.303,0.112,-0.313,run05,M1,P0
3.403,0.469,-3.306,run05,M1,P0
3.503,0.424,-5.898,run05,M1,P0
3.604,0.38,-6.255,run05,M1,P0
3.704,0.201,-4.245,run05,M1,P0
3.804,-0.02234,-1.072,run05,M1,P0
3.904,-0.112,0.536,run05,M1,P0
4.004,-0.29,-0.402,run05,M1,P0
4.104,-0.469,-3.262,run05,M1,P0
4.204,-0.38,-5.943,run05,M1,P0
4.304,-0.156,-6.389,run05,M1,P0
4.404,0.38,-4.647,run05,M1,P0
4.505,0.469,-1.385,run05,M1,P0
4.605,0.559,0.581,run05,M1,P0
4.705,0.559,-0.223,run05,M1,P0
4.805,0.603,-2.994,run05,M1,P0
4.905,0.514,-5.54,run05,M1,P0
5.005,0.112,-6.345,run05,M1,P0
5.105,-0.29,-4.557,run05,M1,P0
5.205,-0.424,-1.117,run05,M1,P0
5.305,-0.38,0.626,run05,M1,P0
5.405,-0.424,-0.179,run05,M1,P0
5.505,-0.246,-2.904,run05,M1,P0
5.606,-0.112,-5.63,run05,M1,P0
5.706,0.29,-6.389,run05,M1,P0
5.806,0.648,-4.647,run05,M1,P0
5.906,0.648,-1.787,run05,M1,P0
6.006,0.648,0.447,run05,M1,P0
6.106,0.469,-0.04468,run05,M1,P0
6.206,0.335,-2.77,run05,M1,P0
6.306,0.06702,-5.406,run05,M1,P0
6.406,-0.201,-6.389,run05,M1,P0
6.506,-0.246,-4.781,run05,M1,P0
6.607,-0.29,-1.787,run05,M1,P0
6.707,-0.02234,0.313,run05,M1,P0
6.807,0.02234,-0.223,run05,M1,P0
6.907,0.246,-2.636,run05,M1,P0
7.007,0.335,-5.496,run05,M1,P0
7.107,0.424,-6.255,run05,M1,P0
7.207,0.38,-4.781,run05,M1,P0
7.307,0.156,-1.787,run05,M1,P0
7.407,0.112,0.357,run05,M1,P0
7.508,-0.112,0.04468,run05,M1,P0
7.608,-0.201,-2.591,run05,M1,P0
7.708,-0.29,-5.54,run05,M1,P0
7.808,-0.06702,-6.389,run05,M1,P0
7.908,0.201,-4.915,run05,M1,P0
8.008,0.469,-1.921,run05,M1,P0
8.108,0.469,0.268,run05,M1,P0
8.208,0.648,-0.08936,run05,M1,P0
8.308,0.693,-2.502,run05,M1,P0
8.408,0.603,-5.272,run05,M1,P0
8.508,0.06702,-6.3,run05,M1,P0
8.609,-0.201,-4.826,run05,M1,P0
8.709,-0.469,-2.1,run05,M1,P0
8.809,-0.469,0.313,run05,M1,P0
8.909,-0.38,0.0,run05,M1,P0
9.009,-0.335,-2.457,run05,M1,P0
9.109,-0.112,-5.451,run05,M1,P0
9.209,0.201,-6.211,run05,M1,P0
9.309,0.559,-4.87,run05,M1,P0
9.409,0.648,-2.145,run05,M1,P0
9.509,0.648,0.223,run05,M1,P0
9.61,0.514,0.0,run05,M1,P0
9.71,0.38,-2.279,run05,M1,P0
9.81,0.156,-5.004,run05,M1,P0
9.91,-0.02234,-6.345,run05,M1,P0
10.01,-0.29,-5.094,run05,M1,P0
10.11,-0.246,-2.323,run05,M1,P0
10.21,-0.112,0.134,run05,M1,P0
10.31,0.156,0.08936,run05,M1,P0
10.41,0.156,-2.189,run05,M1,P0
10.511,0.246,-4.915,run05,M1,P0
10.611,0.38,-6.166,run05,M1,P0
10.711,0.424,-5.049,run05,M1,P0
10.811,0.246,-2.189,run05,M1,P0
10.911,0.112,-0.04468,run05,M1,P0
11.011,-0.112,0.313,run05,M1,P0
11.111,-0.112,-2.1,run05,M1,P0
11.211,-0.156,-4.87,run05,M1,P0
11.311,-0.156,-6.389,run05,M1,P0
11.411,0.112,-5.138,run05,M1,P0
11.511,0.335,-2.547,run05,M1,P0
11.612,0.469,0.08936,run05,M1,P0
11.712,0.469,0.134,run05,M1,P0
11.812,0.469,-1.921,run05,M1,P0
11.912,0.603,-4.647,run05,M1,P0
12.012,0.201,-6.166,run05,M1,P0
12.112,-0.02234,-5.094,run05,M1,P0
12.212,-0.335,-2.547,run05,M1,P0
12.312,-0.38,0.0,run05,M1,P0
12.412,-0.424,0.134,run05,M1,P0
12.512,-0.335,-1.921,run05,M1,P0
12.613,-0.112,-4.647,run05,M1,P0
12.713,0.201,-6.166,run05,M1,P0
12.813,0.559,-5.317,run05,M1,P0
12.913,0.737,-2.591,run05,M1,P0
13.013,0.559,-0.04468,run05,M1,P0
13.113,0.514,0.313,run05,M1,P0
13.213,0.469,-1.921,run05,M1,P0
13.313,0.201,-4.557,run05,M1,P0
13.413,-0.02234,-6.077,run05,M1,P0
13.514,-0.29,-5.183,run05,M1,P0
13.614,-0.201,-2.726,run05,M1,P0
13.714,-0.201,0.0,run05,M1,P0
13.814,-0.06702,0.268,run05,M1,P0
13.914,0.112,-1.653,run05,M1,P0
14.014,0.29,-4.513,run05,M1,P0
14.114,0.514,-6.255,run05,M1,P0
14.214,0.514,-5.228,run05,M1,P0
14.314,0.335,-2.726,run05,M1,P0
14.414,0.112,-0.134,run05,M1,P0
14.514,-0.02234,0.402,run05,M1,P0
14.615,-0.06702,-1.653,run05,M1,P0
14.715,-0.112,-4.468,run05,M1,P0
14.815,-0.156,-6.121,run05,M1,P0
14.915,0.06702,-5.317,run05,M1,P0
15.015,0.29,-2.904,run05,M1,P0
15.115,0.335,-0.223,run05,M1,P0
15.215,0.469,0.179,run05,M1,P0
15.315,0.603,-1.564,run05,M1,P0
15.415,0.603,-4.468,run05,M1,P0
15.515,0.06702,-6.121,run05,M1,P0
15.616,0.02234,-5.362,run05,M1,P0
15.716,-0.246,-2.994,run05,M1,P0
15.816,-0.335,-0.313,run05,M1,P0
15.916,-0.335,0.223,run05,M1,P0
16.016,-0.246,-1.385,run05,M1,P0
16.116,-0.06702,-4.334,run05,M1,P0
16.216,0.112,-6.077,run05,M1,P0
16.316,0.335,-5.406,run05,M1,P0
16.416,0.648,-3.083,run05,M1,P0
16.517,0.559,-0.447,run05,M1,P0
16.617,0.559,0.357,run05,M1,P0
16.717,0.424,-1.34,run05,M1,P0
16.817,0.246,-4.2,run05,M1,P0
16.917,-0.02234,-5.987,run05,M1,P0
17.017,-0.201,-5.451,run05,M1,P0
17.117,-0.201,-3.038,run05,M1,P0
17.217,-0.112,-0.581,run05,M1,P0
17.317,-0.06702,0.268,run05,M1,P0
17.417,0.02234,-1.34,run05,M1,P0
17.517,0.246,-4.066,run05,M1,P0
17.618,0.335,-5.898,run05,M1,P0
17.718,0.424,-5.451,run05,M1,P0
17.818,0.335,-3.172,run05,M1,P0
17.918,0.112,-0.447,run05,M1,P0
18.018,0.06702,0.313,run05,M1,P0
18.118,-0.112,-1.251,run05,M1,P0
18.218,-0.246,-4.021,run05,M1,P0
18.318,-0.112,-5.898,run05,M1,P0
18.418,-0.06702,-5.585,run05,M1,P0
18.518,0.246,-3.172,run05,M1,P0
18.619,0.469,-0.581,run05,M1,P0
18.719,0.469,0.223,run05,M1,P0
18.819,0.514,-1.296,run05,M1,P0
18.919,0.514,-3.932,run05,M1,P0
19.019,0.29,-5.809,run05,M1,P0
19.119,0.201,-5.63,run05,M1,P0
19.219,-0.112,-3.396,run05,M1,P0
19.319,-0.246,-0.715,run05,M1,P0
19.419,-0.246,0.402,run05,M1,P0
19.52,-0.246,-0.894,run05,M1,P0
19.62,-0.201,-3.932,run05,M1,P0
19.72,0.02234,-5.853,run05,M1,P0
19.82,0.335,-5.585,run05,M1,P0
19.92,0.603,-3.664,run05,M1,P0
20.02,0.648,-0.804,run05,M1,P0
20.12,0.559,0.357,run05,M1,P0
20.22,0.38,-0.983,run05,M1,P0
20.32,0.246,-3.843,run05,M1,P0
20.42,0.06702,-5.764,run05,M1,P0
20.52,-0.06702,-5.674,run05,M1,P0
20.621,-0.156,-3.53,run05,M1,P0
20.721,-0.06702,-0.849,run05,M1,P0
20.821,0.02234,0.313,run05,M1,P0
20.921,0.06702,-1.072,run05,M1,P0
21.021,0.29,-3.753,run05,M1,P0
21.121,0.201,-5.809,run05,M1,P0
21.221,0.335,-5.674,run05,M1,P0
21.321,0.335,-3.306,run05,M1,P0
21.421,0.06702,-0.849,run05,M1,P0
21.521,0.02234,0.357,run05,M1,P0
21.622,-0.112,-0.894,run05,M1,P0
21.722,-0.246,-3.753,run05,M1,P0
21.822,-0.112,-5.764,run05,M1,P0
21.922,0.02234,-5.63,run05,M1,P0
22.022,0.29,-3.709,run05,M1,P0
22.122,0.29,-0.804,run05,M1,P0
22.222,0.38,0.313,run05,M1,P0
22.322,0.603,-0.849,run05,M1,P0
22.422,0.648,-3.753,run05,M1,P0
22.523,0.38,-5.63,run05,M1,P0
22.623,0.02234,-5.674,run05,M1,P0
22.723,-0.112,-3.664,run05,M1,P0
22.823,-0.246,-0.938,run05,M1,P0
22.923,-0.156,0.313,run05,M1,P0
23.023,-0.201,-0.894,run05,M1,P0
23.123,-0.112,-3.485,run05,M1,P0
23.223,0.112,-5.585,run05,M1,P0
23.323,0.335,-5.496,run05,M1,P0
23.423,0.648,-3.887,run05,M1,P0
23.523,0.38,-0.983,run05,M1,P0
23.624,0.469,0.268,run05,M1,P0
23.724,0.335,-0.76,run05,M1,P0
23.824,0.201,-3.485,run05,M1,P0
23.924,0.02234,-5.585,run05,M1,P0
24.024,-0.02234,-5.719,run05,M1,P0
24.124,-0.02234,-3.843,run05,M1,P0
24.224,-0.06702,-1.072,run05,M1,P0
24.324,0.156,0.223,run05,M1,P0
24.424,0.112,-0.715,run05,M1,P0
24.524,0.201,-3.351,run05,M1,P0
24.625,0.424,-5.585,run05,M1,P0
24.725,0.424,-5.853,run05,M1,P0
24.825,0.335,-4.021,run05,M1,P0
24.925,0.06702,-1.385,run05,M1,P0
25.025,0.06702,0.179,run05,M1,P0
25.125,-0.06702,-0.67,run05,M1,P0
25.225,-0.201,-3.351,run05,M1,P0
25.325,-0.201,-5.674,run05,M1,P0
25.425,-0.112,-5.853,run05,M1,P0
25.526,0.29,-4.155,run05,M1,P0
25.626,0.38,-1.385,run05,M1,P0
25.726,0.469,0.134,run05,M1,P0
25.826,0.469,-0.67,run05,M1,P0
25.926,0.514,-3.306,run05,M1,P0
26.026,0.335,-5.63,run05,M1,P0
26.126,0.156,-5.943,run05,M1,P0
26.226,-0.112,-3.977,run05,M1,P0
26.326,-0.246,-1.251,run05,M1,P0
26.426,-0.112,0.268,run05,M1,P0
26.526,-0.246,-0.67,run05,M1,P0
26.627,-0.112,-3.083,run05,M1,P0
26.727,0.112,-5.451,run05,M1,P0
26.827,0.246,-5.853,run05,M1,P0
26.927,0.469,-4.2,run05,M1,P0
27.027,0.469,-1.34,run05,M1,P0
27.127,0.38,0.179,run05,M1,P0
27.227,0.335,-0.626,run05,M1,P0
27.327,0.201,-3.128,run05,M1,P0
27.427,0.156,-5.406,run05,M1,P0
27.527,-0.06702,-5.853,run05,M1,P0
27.628,-0.06702,-4.155,run05,M1,P0
27.728,-0.02234,-1.519,run05,M1,P0
27.828,0.112,0.08936,run05,M1,P0
27.928,0.156,-0.626,run05,M1,P0
28.028,0.246,-2.994,run05,M1,P0
28.128,0.29,-5.272,run05,M1,P0
28.228,0.335,-5.764,run05,M1,P0
28.328,0.335,-4.334,run05,M1,P0
28.428,0.06702,-1.653,run05,M1,P0
28.529,0.02234,0.08936,run05,M1,P0
28.629,-0.112,-0.491,run05,M1,P0
28.729,-0.06702,-2.994,run05,M1,P0
28.829,-0.06702,-5.362,run05,M1,P0
28.929,0.06702,-5.898,run05,M1,P0
29.029,0.38,-4.245,run05,M1,P0
29.129,0.29,-1.564,run05,M1,P0
29.229,0.514,0.08936,run05,M1,P0
29.329,0.424,-0.447,run05,M1,P0
29.429,0.38,-2.949,run05,M1,P0
29.529,0.29,-5.183,run05,M1,P0
29.63,-0.02234,-5.943,run05,M1,P0
29.73,-0.112,-4.423,run05,M1,P0
29.83,-0.201,-1.743,run05,M1,P0
29.93,-0.112,-0.08936,run05,M1,P0
30.03,-0.112,-0.447,run05,M1,P0
30.13,-0.02234,-2.77,run05,M1,P0
30.23,0.156,-5.183,run05,M1,P0
30.33,0.38,-6.032,run05,M1,P0
30.43,0.424,-4.513,run05,M1,P0
30.53,0.424,-1.966,run05,M1,P0
30.631,0.29,0.04468,run05,M1,P0
30.731,0.156,-0.447,run05,M1,P0
30.831,0.156,-2.726,run05,M1,P0
30.931,0.06702,-5.228,run05,M1,P0
31.031,-0.02234,-5.987,run05,M1,P0
31.131,-0.02234,-4.334,run05,M1,P0
31.231,0.112,-1.966,run05,M1,P0
31.331,0.201,-0.179,run05,M1,P0
31.431,0.112,-0.402,run05,M1,P0
31.532,0.335,-2.726,run05,M1,P0
31.632,0.335,-4.96,run05,M1,P0
31.732,0.335,-5.809,run05,M1,P0
31.832,0.201,-4.468,run05,M1,P0
31.932,0.02234,-1.877,run05,M1,P0
32.032,-0.06702,0.0,run05,M1,P0
32.132,-0.156,-0.402,run05,M1,P0
32.232,-0.112,-2.547,run05,M1,P0
32.332,-0.112,-5.049,run05,M1,P0
32.432,0.02234,-5.853,run05,M1,P0
32.532,0.29,-4.647,run05,M1,P0
32.633,0.29,-2.189,run05,M1,P0
32.733,0.469,-0.268,run05,M1,P0
32.833,0.469,-0.357,run05,M1,P0
32.933,0.38,-2.234,run05,M1,P0
33.033,0.201,-4.915,run05,M1,P0
33.133,0.02234,-5.898,run05,M1,P0
33.233,0.02234,-4.647,run05,M1,P0
33.333,-0.156,-1.966,run05,M1,P0
33.433,-0.112,-0.134,run05,M1,P0
33.533,-0.112,-0.402,run05,M1,P0
33.634,0.02234,-2.636,run05,M1,P0
33.734,0.246,-4.781,run05,M1,P0
33.834,0.29,-5.719,run05,M1,P0
33.934,0.424,-4.826,run05,M1,P0
34.034,0.246,-2.413,run05,M1,P0
34.134,0.112,0.04468,run05,M1,P0
34.234,0.112,-0.402,run05,M1,P0
34.334,0.112,-2.413,run05,M1,P0
34.434,0.112,-4.736,run05,M1,P0
34.535,0.02234,-5.987,run05,M1,P0
34.635,0.112,-4.513,run05,M1,P0
34.735,-0.02234,-2.189,run05,M1,P0
34.835,0.201,-0.179,run05,M1,P0
0.0,-0.581,-7.693,run06,M2,P0
0.1,-0.537,-6.977,run06,M2,P0
0.2,-0.492,-4.741,run06,M2,P0
0.3,-0.492,-2.147,run06,M2,P0
0.4,-0.403,-1.163,run06,M2,P0
0.5,-0.313,-1.61,run06,M2,P0
0.601,-0.134,-3.712,run06,M2,P0
0.701,-0.08945,-6.083,run06,M2,P0
0.801,-0.224,-7.29,run06,M2,P0
0.901,-0.268,-6.619,run06,M2,P0
1.001,-0.268,-4.473,run06,M2,P0
1.101,-0.626,-1.744,run06,M2,P0
1.201,-0.716,-1.029,run06,M2,P0
1.301,-0.805,-2.057,run06,M2,P0
1.401,-0.76,-4.249,run06,M2,P0
1.502,-0.581,-6.485,run06,M2,P0
1.602,-0.447,-7.38,run06,M2,P0
1.702,-0.134,-6.396,run06,M2,P0
1.802,0.04473,-4.07,run06,M2,P0
1.902,0.134,-2.102,run06,M2,P0
2.002,0.04473,-1.163,run06,M2,P0
2.102,-0.134,-1.968,run06,M2,P0
2.202,-0.403,-4.07,run06,M2,P0
2.302,-0.581,-6.351,run06,M2,P0
2.402,-0.671,-7.424,run06,M2,P0
2.502,-0.76,-6.53,run06,M2,P0
2.603,-0.537,-4.07,run06,M2,P0
2.703,-0.358,-1.878,run06,M2,P0
2.803,-0.179,-1.073,run06,M2,P0
2.903,-0.268,-2.147,run06,M2,P0
3.003,-0.08945,-4.294,run06,M2,P0
3.103,-0.08945,-6.351,run06,M2,P0
3.203,0.0,-7.156,run06,M2,P0
3.303,-0.224,-6.083,run06,M2,P0
3.403,-0.224,-3.891,run06,M2,P0
3.503,-0.358,-1.923,run06,M2,P0
3.604,-0.537,-1.163,run06,M2,P0
3.704,-0.537,-2.236,run06,M2,P0
3.804,-0.581,-4.696,run06,M2,P0
3.904,-0.581,-6.843,run06,M2,P0
4.004,-0.358,-7.38,run06,M2,P0
4.104,-0.08945,-5.949,run06,M2,P0
4.204,0.08945,-3.802,run06,M2,P0
4.304,0.134,-1.744,run06,M2,P0
4.404,0.179,-1.252,run06,M2,P0
4.505,0.04473,-2.37,run06,M2,P0
4.605,-0.179,-4.517,run06,M2,P0
4.705,-0.313,-6.575,run06,M2,P0
4.805,-0.492,-7.246,run06,M2,P0
4.905,-0.581,-6.038,run06,M2,P0
5.005,-0.537,-3.891,run06,M2,P0
5.105,-0.447,-1.744,run06,M2,P0
5.205,-0.313,-1.208,run06,M2,P0
5.305,-0.224,-2.549,run06,M2,P0
5.405,-0.224,-4.786,run06,M2,P0
5.505,-0.134,-6.709,run06,M2,P0
5.606,-0.134,-7.111,run06,M2,P0
5.706,-0.08945,-5.77,run06,M2,P0
5.806,0.0,-3.489,run06,M2,P0
5.906,-0.358,-1.565,run06,M2,P0
6.006,-0.313,-1.297,run06,M2,P0
6.106,-0.581,-2.907,run06,M2,P0
6.206,-0.626,-5.188,run06,M2,P0
6.306,-0.492,-6.977,run06,M2,P0
6.406,-0.492,-7.29,run06,M2,P0
6.506,-0.224,-5.501,run06,M2,P0
6.607,-0.08945,-3.399,run06,M2,P0
6.707,0.08945,-1.61,run06,M2,P0
6.807,0.134,-1.252,run06,M2,P0
6.907,0.04473,-2.684,run06,M2,P0
7.007,-0.04473,-5.188,run06,M2,P0
7.107,-0.224,-6.843,run06,M2,P0
7.207,-0.447,-7.156,run06,M2,P0
7.307,-0.537,-5.635,run06,M2,P0
7.407,-0.581,-3.176,run06,M2,P0
7.508,-0.447,-1.61,run06,M2,P0
7.608,-0.447,-1.476,run06,M2,P0
7.708,-0.268,-3.176,run06,M2,P0
7.808,-0.179,-5.367,run06,M2,P0
7.908,-0.179,-6.754,run06,M2,P0
8.008,-0.08945,-6.843,run06,M2,P0
8.108,-0.04473,-5.233,run06,M2,P0
8.208,-0.08945,-2.997,run06,M2,P0
8.308,-0.134,-1.431,run06,M2,P0
8.408,-0.403,-1.431,run06,M2,P0
8.508,-0.358,-3.086,run06,M2,P0
8.609,-0.537,-5.501,run06,M2,P0
8.709,-0.537,-7.335,run06,M2,P0
8.809,-0.403,-7.156,run06,M2,P0
8.909,-0.224,-5.233,run06,M2,P0
9.009,-0.179,-2.862,run06,M2,P0
9.109,-0.08945,-1.386,run06,M2,P0
9.209,-0.08945,-1.476,run06,M2,P0
9.309,0.08945,-3.041,run06,M2,P0
9.409,-0.134,-5.367,run06,M2,P0
9.509,-0.358,-6.932,run06,M2,P0
9.61,-0.492,-6.932,run06,M2,P0
9.71,-0.581,-5.233,run06,M2,P0
9.81,-0.626,-3.041,run06,M2,P0
9.91,-0.403,-1.386,run06,M2,P0
10.01,-0.403,-1.7,run06,M2,P0
10.11,-0.358,-3.489,run06,M2,P0
10.21,-0.268,-5.591,run06,M2,P0
10.31,-0.179,-7.111,run06,M2,P0
10.41,-0.08945,-6.709,run06,M2,P0
10.511,-0.08945,-5.009,run06,M2,P0
10.611,-0.04473,-2.952,run06,M2,P0
10.711,-0.134,-1.342,run06,M2,P0
10.811,-0.268,-1.834,run06,M2,P0
10.911,-0.358,-3.489,run06,M2,P0
11.011,-0.537,-5.725,run06,M2,P0
11.111,-0.581,-7.29,run06,M2,P0
11.211,-0.403,-6.843,run06,M2,P0
11.311,-0.268,-4.92,run06,M2,P0
11.411,-0.224,-2.594,run06,M2,P0
11.511,-0.134,-1.431,run06,M2,P0
11.612,0.0,-1.878,run06,M2,P0
11.712,0.0,-3.578,run06,M2,P0
